"","Species","Mass_g","Binomial","GBIF_ID"
"2723","Necromys urichi",47.42,"Necromys_urichi","4265135"
"2724","Nectogale elegans",38.82,"Nectogale_elegans","2435493"
"2725","Nectomys apicalis",237.49,"Nectomys_apicalis","5706777"
"2726","Nectomys magdalenae",237.49,"Nectomys_magdalenae","5706775"
"2727","Nectomys palmipes",237.49,"Nectomys_palmipes","5219854"
"2728","Nectomys rattus",253.15,"Nectomys_rattus","5706776"
"2729","Nectomys squamipes",237.49,"Nectomys_squamipes","5219856"
"2730","Nelsonia neotomodon",80,"Nelsonia_neotomodon","5219812"
"2731","Neofelis nebulosa",19500,"Neofelis_nebulosa","2435079"
"2732","Neofiber alleni",265.38,"Neofiber_alleni","2438050"
"2733","Neohylomys hainanensis",52.21,"Neohylomys_hainanensis","2437121"
"2734","Neomonachus schauinslandi",197758.36,"Monachus_schauinslandi","8646426"
"2735","Neomys anomalus",13.19,"Neomys_anomalus","7825895"
"2736","Neomys fodiens",15.13,"Neomys_fodiens","2435767"
"2737","Neomys teres",15.13,"Neomys_teres","5219474"
"2738","Neonycteris pusilla",6.11,"Neonycteris_pusilla","4265411"
"2739","Neophascogale lorentzi",212,"Neophascogale_lorentzi","2435364"
"2740","Neophoca cinerea",189274.99,"Neophoca_cinerea","2433484"
"2741","Neophocaena phocaenoides",32500,"Neophocaena_phocaenoides","2440656"
"2742","Neopteryx frosti",176.65,"Neopteryx_frosti","2432935"
"2743","Neoromicia brunneus",6.91,"Neoromicia_brunneus","4265921"
"2744","Neoromicia capensis",5.96,"Neoromicia_capensis","4265910"
"2745","Neoromicia flavescens",10.5,"Neoromicia_flavescens","4265926"
"2746","Neoromicia guineensis",3.5,"Neoromicia_guineensis","7261793"
"2747","Neoromicia helios",3.56,"Neoromicia_helios","4265918"
"2748","Neoromicia melckorum",7.2,"Neoromicia_melckorum","4265904"
"2749","Neoromicia nanus",3.88,"Neoromicia_nanus","7261794"
"2750","Neoromicia rendalli",6.42,"Neoromicia_rendalli","7261796"
"2751","Neoromicia somalicus",3.53,"Neoromicia_somalicus","7990922"
"2752","Neoromicia tenuipinnis",5.35,"Neoromicia_tenuipinnis","7261799"
"2753","Neoromicia zuluensis",4.14,"Neoromicia_zuluensis","4265935"
"2754","Neotetracus sinensis",49.99,"Neotetracus_sinensis","2437164"
"2755","Neotoma albigula",190.5,"Neotoma_albigula","2438454"
"2756","Neotoma angustapalata",203,"Neotoma_angustapalata","2438450"
"2757","Neotoma anthonyi",119.365,"Neotoma_anthonyi","2438440"
"2758","Neotoma bryanti",119.365,"Neotoma_bryanti","2438451"
"2759","Neotoma bunkeri",119.365,"Neotoma_bunkeri","2438434"
"2760","Neotoma chrysomelas",203,"Neotoma_chrysomelas","2438441"
"2761","Neotoma cinerea",285.89,"Neotoma_cinerea","2438437"
"2762","Neotoma devia",113.4,"Neotoma_devia","2438449"
"2763","Neotoma floridana",208.18,"Neotoma_floridana","2438444"
"2764","Neotoma fuscipes",213.26,"Neotoma_fuscipes","2438455"
"2765","Neotoma goldmani",198,"Neotoma_goldmani","2438452"
"2766","Neotoma lepida",113.4,"Neotoma_lepida","2438438"
"2767","Neotoma leucodon",190.5,"Neotoma_leucodon","4265037"
"2768","Neotoma macrotis",219.5,"Neotoma_macrotis","4265036"
"2769","Neotoma magister",208.59,"Neotoma_magister","2438458"
"2770","Neotoma martinensis",119.365,"Neotoma_martinensis","2438435"
"2771","Neotoma mexicana",203,"Neotoma_mexicana","2438447"
"2772","Neotoma micropus",203.09,"Neotoma_micropus","2438439"
"2773","Neotoma nelsoni",198,"Neotoma_nelsoni","2438442"
"2774","Neotoma palatina",198,"Neotoma_palatina","2438453"
"2775","Neotoma phenax",227.495,"Neotoma_phenax","2438436"
"2776","Neotoma stephensi",125.33,"Neotoma_stephensi","2438448"
"2777","Neotomodon alstoni",47.32,"Neotomodon_alstoni","2439083"
"2778","Neotomys ebriosus",64.5,"Neotomys_ebriosus","5219832"
"2779","Neotragus batesi",2733.725,"Neotragus_batesi","2441072"
"2780","Neotragus moschatus",6500,"Neotragus_moschatus","2441071"
"2781","Neotragus pygmaeus",4200,"Neotragus_pygmaeus","2441073"
"2782","Nesokia indica",160.79,"Nesokia_indica","2438985"
"2783","Nesolagus netscheri",1511.67,"Nesolagus_netscheri","2436684"
"2784","Nesomys audeberti",189,"Nesomys_audeberti","4263432"
"2785","Nesomys lambertoni",159.48,"Nesomys_lambertoni","4263431"
"2786","Nesomys rufus",163.96,"Nesomys_rufus","2438588"
"2787","Neurotrichus gibbsii",10,"Neurotrichus_gibbsii","2436208"
"2788","Neusticomys monticolus",39.5,"Neusticomys_monticolus","2437741"
"2789","Neusticomys mussoi",40,"Neusticomys_mussoi","2437744"
"2790","Neusticomys oyapocki",47,"Neusticomys_oyapocki","2437743"
"2791","Neusticomys peruviensis",40,"Neusticomys_peruviensis","2437740"
"2792","Neusticomys venezuelae",47.1,"Neusticomys_venezuelae","2437742"
"2793","Nilopegamys plumbeus",60.5,"Nilopegamys_plumbeus","4264952"
"2794","Ningaui ridei",9.21,"Ningaui_ridei","2435428"
"2795","Ningaui timealeyi",7.885,"Ningaui_timealeyi","2435426"
"2796","Ningaui yvonnae",11.55,"Ningaui_yvonnae","2435427"
"2797","Niviventer cameroni",80.76,"Niviventer_cameroni","4264900"
"2798","Niviventer coninga",80.65,"Niviventer_coninga","4264899"
"2799","Niviventer cremoriventer",71.54,"Niviventer_cremoriventer","2439054"
"2800","Niviventer culturatus",81.17,"Niviventer_culturatus","2439058"
"2801","Niviventer fraternus",80.76,"Niviventer_fraternus","4264898"
"2802","Niviventer fulvescens",81.79,"Niviventer_fulvescens","2439050"
"2803","Niviventer langbianis",71.54,"Niviventer_langbianis","2439060"
"2804","Niviventer niviventer",83.2,"Niviventer_niviventer","2439056"
"2805","Niviventer rapit",79.73,"Niviventer_rapit","2439061"
"2806","Niviventer tenaster",71.54,"Niviventer_tenaster","2439052"
"2807","Noctilio albiventris",44,"Noctilio_albiventris","2433344"
"2808","Noctilio leporinus",44,"Noctilio_leporinus","2433343"
"2809","Nomascus concolor",6410.47,"Nomascus_concolor","7262062"
"2810","Nomascus gabriellae",6621.085,"Nomascus_gabriellae","4267267"
"2811","Nomascus leucogenys",6621.085,"Nomascus_leucogenys","4267270"
"2812","Nomascus siki",6621.085,"Nomascus_siki","4267266"
"2813","Notiomys edwardsii",21.3,"Notiomys_edwardsii","2438354"
"2814","Notiosorex crawfordi",4.15,"Notiosorex_crawfordi","2435812"
"2815","Notiosorex evotis",4.47,"Notiosorex_evotis","2435810"
"2816","Notomys alexis",33.67,"Notomys_alexis","2438970"
"2817","Notomys amplus",89.99,"Notomys_amplus","2438975"
"2818","Notomys aquilo",38.995,"Notomys_aquilo","2438978"
"2819","Notomys cervinus",34.2,"Notomys_cervinus","2438974"
"2820","Notomys fuscus",37.14,"Notomys_fuscus","2438972"
"2821","Notomys longicaudatus",100,"Notomys_longicaudatus","2438977"
"2822","Notomys macrotis",89.99,"Notomys_macrotis","2438973"
"2823","Notomys mitchellii",52,"Notomys_mitchellii","2438971"
"2824","Notomys mordax",89.99,"Notomys_mordax","2438976"
"2825","Notopteris macdonaldi",68.17,"Notopteris_macdonaldi","2432985"
"2826","Notopteris neocaledonica",68.17,"Notopteris_neocaledonica","4265651"
"2827","Notoryctes caurinus",34,"Notoryctes_caurinus","2440824"
"2828","Notoryctes typhlops",55,"Notoryctes_typhlops","2440825"
"2829","Nyctalus aviator",38.925,"Nyctalus_aviator","5218526"
"2830","Nyctalus azoreum",14.235,"Nyctalus_azoreum","5218523"
"2831","Nyctalus furvus",19.375,"Nyctalus_furvus","5707109"
"2832","Nyctalus lasiopterus",45.98,"Nyctalus_lasiopterus","5218525"
"2833","Nyctalus leisleri",16,"Nyctalus_leisleri","5218522"
"2834","Nyctalus montanus",16,"Nyctalus_montanus","5218527"
"2835","Nyctalus noctula",19.375,"Nyctalus_noctula","5218524"
"2836","Nyctalus plancyi",19.375,"Nyctalus_plancyi","7261805"
"2837","Nyctereutes procyonoides",4232,"Nyctereutes_procyonoides","2434552"
"2838","Nycteris arge",10.79,"Nycteris_arge","5218607"
"2839","Nycteris aurita",7.98,"Nycteris_aurita","5707268"
"2840","Nycteris gambiensis",8.165,"Nycteris_gambiensis","5218611"
"2841","Nycteris grandis",29.9,"Nycteris_grandis","5218616"
"2842","Nycteris hispida",7.98,"Nycteris_hispida","5218608"
"2843","Nycteris intermedia",6.91,"Nycteris_intermedia","5218612"
"2844","Nycteris javanica",17.78,"Nycteris_javanica","5218617"
"2845","Nycteris macrotis",14.49,"Nycteris_macrotis","5218609"
"2846","Nycteris madagascariensis",16.09,"Nycteris_madagascariensis","5707266"
"2847","Nycteris major",15.46,"Nycteris_major","5218613"
"2848","Nycteris nana",6.98,"Nycteris_nana","5218618"
"2849","Nycteris parisii",7.6,"Nycteris_parisii","7261939"
"2850","Nycteris thebaica",9.2,"Nycteris_thebaica","5218614"
"2851","Nycteris tragata",16.09,"Nycteris_tragata","5218610"
"2852","Nycteris vinsoni",17.015,"Nycteris_vinsoni","5707262"
"2853","Nycteris woodi",7.6,"Nycteris_woodi","5218615"
"2854","Nycticebus bengalensis",959.75,"Nycticebus_bengalensis","4267329"
"2855","Nycticebus coucang",953.3,"Nycticebus_coucang","2436629"
"2856","Nycticebus pygmaeus",907.525,"Nycticebus_pygmaeus","2436628"
"2857","Nycticeinops schlieffeni",5.05,"Nycticeinops_schlieffeni","7765800"
"2858","Nycticeius aenobarbus",5.69,"Nycticeius_aenobarbus","4266477"
"2859","Nycticeius cubanus",6.65,"Nycticeius_cubanus","4266475"
"2860","Nycticeius humeralis",6.65,"Nycticeius_humeralis","2432314"
"2861","Nyctiellus lepidus",3.88,"Nyctiellus_lepidus","4265593"
"2862","Nyctimene aello",85.26,"Nyctimene_aello","5218630"
"2863","Nyctimene albiventer",29.95,"Nyctimene_albiventer","5218631"
"2864","Nyctimene cephalotes",44.92,"Nyctimene_cephalotes","5218640"
"2865","Nyctimene certans",43.24,"Nyctimene_certans","5218632"
"2866","Nyctimene cyclotis",44.615,"Nyctimene_cyclotis","5218637"
"2867","Nyctimene draconilla",30.05,"Nyctimene_draconilla","5218641"
"2868","Nyctimene keasti",29.95,"Nyctimene_keasti","7261741"
"2869","Nyctimene major",60.33,"Nyctimene_major","5218633"
"2870","Nyctimene malaitensis",78.39,"Nyctimene_malaitensis","5218638"
"2871","Nyctimene masalai",30.425,"Nyctimene_masalai","5218627"
"2872","Nyctimene minutus",21.31,"Nyctimene_minutus","5218634"
"2873","Nyctimene rabori",68.25,"Nyctimene_rabori","5218628"
"2874","Nyctimene robinsoni",48.83,"Nyctimene_robinsoni","5218635"
"2875","Nyctimene sanctacrucis",59.25,"Nyctimene_sanctacrucis","5218639"
"2876","Nyctimene vizcaccia",30.9,"Nyctimene_vizcaccia","5218629"
"2877","Nyctinomops aurispinosus",18.43,"Nyctinomops_aurispinosus","2433061"
"2878","Nyctinomops femorosaccus",14.5,"Nyctinomops_femorosaccus","2433064"
"2879","Nyctinomops laticaudatus",13.56,"Nyctinomops_laticaudatus","2433063"
"2880","Nyctinomops macrotis",23,"Nyctinomops_macrotis","2433062"
"2881","Nyctomys sumichrasti",53.33,"Nyctomys_sumichrasti","2438370"
"2882","Nyctophilus arnhemensis",6.83,"Nyctophilus_arnhemensis","2432523"
"2883","Nyctophilus bifax",10.605,"Nyctophilus_bifax","7261844"
"2884","Nyctophilus geoffroyi",8,"Nyctophilus_geoffroyi","2432519"
"2885","Nyctophilus gouldi",11.32,"Nyctophilus_gouldi","2432517"
"2886","Nyctophilus microdon",9.05,"Nyctophilus_microdon","2432522"
"2887","Nyctophilus microtis",7.29,"Nyctophilus_microtis","2432518"
"2888","Nyctophilus timoriensis",11.02,"Nyctophilus_timoriensis","2432521"
"2889","Nyctophilus walkeri",4.44,"Nyctophilus_walkeri","2432516"
"2890","Ochotona alpina",150,"Ochotona_alpina","2437027"
"2891","Ochotona argentata",150,"Ochotona_argentata","2436970"
"2892","Ochotona cansus",68.75,"Ochotona_cansus","2436996"
"2893","Ochotona collaris",129,"Ochotona_collaris","2437020"
"2894","Ochotona curzoniae",129.505,"Ochotona_curzoniae","2436963"
"2895","Ochotona dauurica",128,"Ochotona_dauurica","2437033"
"2896","Ochotona erythrotis",336.26,"Ochotona_erythrotis","2437001"
"2897","Ochotona forresti",142.5,"Ochotona_forresti","2436964"
"2898","Ochotona gaoligongensis",136.59,"Ochotona_gaoligongensis","2437038"
"2899","Ochotona gloveri",336.26,"Ochotona_gloveri","2436965"
"2900","Ochotona himalayana",132.9,"Ochotona_himalayana","2437039"
"2901","Ochotona hoffmanni",150,"Ochotona_hoffmanni","2437021"
"2902","Ochotona huangensis",105.33,"Ochotona_huangensis","2436955"
"2903","Ochotona hyperborea",135,"Ochotona_hyperborea","2437002"
"2904","Ochotona iliensis",240.3,"Ochotona_iliensis","2436969"
"2905","Ochotona koslowi",388.57,"Ochotona_koslowi","2437040"
"2906","Ochotona ladacensis",162.39,"Ochotona_ladacensis","2437012"
"2907","Ochotona macrotis",185.875,"Ochotona_macrotis","2436971"
"2908","Ochotona muliensis",336.26,"Ochotona_muliensis","2437042"
"2909","Ochotona nubrica",121.275,"Ochotona_nubrica","2437014"
"2910","Ochotona princeps",140.2,"Ochotona_princeps","2436982"
"2911","Ochotona pusilla",142.5,"Ochotona_pusilla","2437017"
"2912","Ochotona roylei",187.5,"Ochotona_roylei","2436952"
"2913","Ochotona rufescens",250,"Ochotona_rufescens","2437023"
"2914","Ochotona rutila",260.07,"Ochotona_rutila","2436995"
"2915","Ochotona turuchanensis",135,"Ochotona_turuchanensis","2437013"
"2916","Ochrotomys nuttalli",22,"Ochrotomys_nuttalli","2438565"
"2917","Octodon bridgesi",169.175,"Octodon_bridgesi","5219899"
"2918","Octodon degus",204.835,"Octodon_degus","5219900"
"2919","Octodon lunatus",186.875,"Octodon_lunatus","5219898"
"2920","Octodontomys gliroides",155.77,"Octodontomys_gliroides","2439604"
"2921","Octomys mimax",121.515,"Octomys_mimax","5219901"
"2922","Odobenus rosmarus",846498.125,"Odobenus_rosmarus","5218819"
"2923","Odocoileus hemionus",57000,"Odocoileus_hemionus","2440974"
"2924","Odocoileus virginianus",65320,"Odocoileus_virginianus","2440965"
"2925","Oecomys auyantepui",73.4,"Oecomys_auyantepui","4265024"
"2926","Oecomys bicolor",40.74,"Oecomys_bicolor","2439315"
"2927","Oecomys catherinae",73.4,"Oecomys_catherinae","4265023"
"2928","Oecomys cleberi",73.4,"Oecomys_cleberi","2439307"
"2929","Oecomys concolor",53.5,"Oecomys_concolor","2439311"
"2930","Oecomys flavicans",73.4,"Oecomys_flavicans","2439316"
"2931","Oecomys mamorae",62.5,"Oecomys_mamorae","2439317"
"2932","Oecomys paricola",73.4,"Oecomys_paricola","2439313"
"2933","Oecomys phaeotis",73.4,"Oecomys_phaeotis","2439308"
"2934","Oecomys rex",73.4,"Oecomys_rex","2439318"
"2935","Oecomys roberti",73.4,"Oecomys_roberti","2439312"
"2936","Oecomys rutilus",73.4,"Oecomys_rutilus","2439309"
"2937","Oecomys speciosus",73.4,"Oecomys_speciosus","2439314"
"2938","Oecomys superans",73.4,"Oecomys_superans","2439319"
"2939","Oecomys trinitatis",73.4,"Oecomys_trinitatis","2439310"
"2940","Oenomys hypoxanthus",87.67,"Oenomys_hypoxanthus","2438923"
"2941","Oenomys ornatus",85.5,"Oenomys_ornatus","2438922"
"2942","Okapia johnstoni",230001.14,"Okapia_johnstoni","2441207"
"2943","Olallamys albicauda",273.5,"Olallamys_albicauda","2439752"
"2944","Olallamys edax",206.4,"Olallamys_edax","2439751"
"2945","Oligoryzomys andinus",25.2,"Oligoryzomys_andinus","2438279"
"2946","Oligoryzomys arenalis",25.2,"Oligoryzomys_arenalis","2438285"
"2947","Oligoryzomys chacoensis",23,"Oligoryzomys_chacoensis","2438274"
"2948","Oligoryzomys delticola",29.39,"Oligoryzomys_delticola","2438280"
"2949","Oligoryzomys destructor",27.645,"Oligoryzomys_destructor","2438275"
"2950","Oligoryzomys eliurus",34.58,"Oligoryzomys_eliurus","2438281"
"2951","Oligoryzomys flavescens",21.15,"Oligoryzomys_flavescens","2438271"
"2952","Oligoryzomys fornesi",26.65,"Oligoryzomys_fornesi","4265163"
"2953","Oligoryzomys fulvescens",25,"Oligoryzomys_fulvescens","2438276"
"2954","Oligoryzomys griseolus",25.2,"Oligoryzomys_griseolus","2438282"
"2955","Oligoryzomys longicaudatus",27.75,"Oligoryzomys_longicaudatus","2438272"
"2956","Oligoryzomys magellanicus",27.645,"Oligoryzomys_magellanicus","2438277"
"2957","Oligoryzomys microtis",26.65,"Oligoryzomys_microtis","2438283"
"2958","Oligoryzomys nigripes",21.49,"Oligoryzomys_nigripes","2438273"
"2959","Oligoryzomys vegetus",25,"Oligoryzomys_vegetus","2438278"
"2960","Ommatophoca rossii",197959.395,"Ommatophoca_rossii","2434788"
"2961","Ondatra zibethicus",997.955,"Ondatra_zibethicus","5219858"
"2962","Onychogalea fraenata",5226.025,"Onychogalea_fraenata","2440152"
"2963","Onychogalea lunata",3499.99,"Onychogalea_lunata","2440153"
"2964","Onychogalea unguifera",5800,"Onychogalea_unguifera","2440151"
"2965","Onychomys arenicola",24.96,"Onychomys_arenicola","2438515"
"2966","Onychomys leucogaster",32.5,"Onychomys_leucogaster","2438517"
"2967","Onychomys torridus",22,"Onychomys_torridus","2438516"
"2968","Orcaella brevirostris",189999.995,"Orcaella_brevirostris","2440460"
"2969","Orcinus orca",4300000,"Orcinus_orca","2440483"
"2970","Oreamnos americanus",77227.7,"Oreamnos_americanus","2441151"
"2971","Oreonax flavicauda",8229.12,"Oreonax_flavicauda","4267227"
"2972","Oreotragus oreotragus",13000,"Oreotragus_oreotragus","2441044"
"2973","Ornithorhynchus anatinus",1225,"Ornithorhynchus_anatinus","2433376"
"2974","Orthogeomys cavator",650,"Orthogeomys_cavator","2439408"
"2975","Orthogeomys cherriei",225,"Orthogeomys_cherriei","2439403"
"2976","Orthogeomys cuniculus",499.99,"Orthogeomys_cuniculus","2439412"
"2977","Orthogeomys dariensis",437.99,"Orthogeomys_dariensis","2439407"
"2978","Orthogeomys grandis",499.99,"Orthogeomys_grandis","2439402"
"2979","Orthogeomys heterodus",615,"Orthogeomys_heterodus","2439411"
"2980","Orthogeomys hispidus",574.995,"Orthogeomys_hispidus","2439406"
"2981","Orthogeomys lanius",499.99,"Orthogeomys_lanius","2439410"
"2982","Orthogeomys underwoodi",250,"Orthogeomys_underwoodi","2439404"
"2983","Orycteropus afer",56175.2,"Orycteropus_afer","5218416"
"2984","Oryctolagus cuniculus",1900,"Oryctolagus_cuniculus","2436940"
"2985","Oryx beisa",103750,"Oryx_beisa","5706393"
"2986","Oryx dammah",177500,"Oryx_dammah","5220165"
"2987","Oryx gazella",37500,"Oryx_gazella","5220166"
"2988","Oryx leucoryx",121350,"Oryx_leucoryx","5220164"
"2989","Oryzomys albigularis",60.5,"Oryzomys_albigularis","2438085"
"2990","Oryzomys alfaroi",41.645,"Oryzomys_alfaroi","2438073"
"2991","Oryzomys angouya",120.17,"Oryzomys_angouya","4265046"
"2992","Oryzomys auriventer",60.5,"Oryzomys_auriventer","2438106"
"2993","Oryzomys balneator",60.5,"Oryzomys_balneator","2438087"
"2994","Oryzomys bolivaris",57.745,"Oryzomys_bolivaris","2438075"
"2995","Oryzomys caracolus",60.5,"Oryzomys_caracolus","4265038"
"2996","Oryzomys chapmani",49.99,"Oryzomys_chapmani","2438077"
"2997","Oryzomys couesi",53.26,"Oryzomys_couesi","2438070"
"2998","Oryzomys devius",60.5,"Oryzomys_devius","2438065"
"2999","Oryzomys emmonsae",22.65,"Oryzomys_emmonsae","4265041"
"3000","Oryzomys galapagoensis",63.51,"Oryzomys_galapagoensis","2438067"
"3001","Oryzomys gorgasi",60.5,"Oryzomys_gorgasi","2438091"
"3002","Oryzomys hammondi",60.5,"Oryzomys_hammondi","2438081"
"3003","Oryzomys keaysi",59.395,"Oryzomys_keaysi","2438082"
"3004","Oryzomys lamia",60.5,"Oryzomys_lamia","2438093"
"3005","Oryzomys laticeps",50.825,"Oryzomys_laticeps","4265044"
"3006","Oryzomys legatus",61.5,"Oryzomys_legatus","2438083"
"3007","Oryzomys levipes",60.5,"Oryzomys_levipes","2438094"
"3008","Oryzomys macconnelli",66.49,"Oryzomys_macconnelli","2438084"
"3009","Oryzomys maracajuensis",49.91,"Oryzomys_maracajuensis","4265052"
"3010","Oryzomys marinhus",49.91,"Oryzomys_marinhus","4265049"
"3011","Oryzomys megacephalus",50.825,"Oryzomys_megacephalus","4265045"
"3012","Oryzomys melanotis",49.99,"Oryzomys_melanotis","2438072"
"3013","Oryzomys meridensis",60.5,"Oryzomys_meridensis","4265050"
"3014","Oryzomys nitidus",51.63,"Oryzomys_nitidus","2438086"
"3015","Oryzomys palustris",50.465,"Oryzomys_palustris","2438095"
"3016","Oryzomys perenensis",50.825,"Oryzomys_perenensis","4265047"
"3017","Oryzomys polius",60.5,"Oryzomys_polius","2438107"
"3018","Oryzomys rhabdops",41.645,"Oryzomys_rhabdops","2438076"
